year,actor,actorid,actor_type,conflictid,type,incomp,region,location,gwnoloc,gwnoloc2,gwnoloc3,gwnoloc4,conflictyear,interm,postc,pgm_id,state_prev,ai_prev,hrw_prev,selection,selection_ethnicity,selection_nationality,selection_religion,selection_age,selection_actor,selection_other,male,child,detainee,refugee,timing,timing_month,timing_military,timing_political,timing_errands,timing_search,location_text,location_camp,location_checkpoints,location_detention,location_private,location_school,public_public,public_semipublic,public_private,witness_family,witness_victims,witness_soldiers,witness_other,gang,byproxy,form,
1999,OLF,1404,3,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,OLF,1404,3,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,OLF,1404,3,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,OLF,1404,3,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,OLF,1404,3,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,OLF,1404,3,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,OLF,1404,3,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,OLF,1404,3,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,OLF,1404,3,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2008,OLF,1404,3,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,OLF,1404,3,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1998,Tigray Militia,2283,6,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,190,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,Tigray Militia,2283,6,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,190,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,Tigray Militia,2283,6,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,190,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,Tigray Militia,2283,6,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,190,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Tigray Militia,2283,6,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,190,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,Tigray Militia,2283,6,219,3,1,Africa,Ethiopia,530,0,0,0,1,0,0,190,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,Russia (Soviet Union),365,1,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,Russia (Soviet Union),365,1,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,Russia (Soviet Union),365,1,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Russia (Soviet Union),365,1,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,Russia (Soviet Union),365,1,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,Russia (Soviet Union),365,1,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,Wahhabi movement of the Buinaksk district,1201,3,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,Wahhabi movement of the Buinaksk district,1201,3,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,Wahhabi movement of the Buinaksk district,1201,3,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Wahhabi movement of the Buinaksk district,1201,3,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,Wahhabi movement of the Buinaksk district,1201,3,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,Wahhabi movement of the Buinaksk district,1201,3,220,3,1,Europe,Russia (Soviet Union),365,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,Cossacks,2065,6,220,3,1,Europe,Russia,365,0,0,0,1,0,0,116,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,Cossacks,2065,6,220,3,1,Europe,Russia,365,0,0,0,0,0,1,116,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,Cossacks,2065,6,220,3,1,Europe,Russia,365,0,0,0,0,0,1,116,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Cossacks,2065,6,220,3,1,Europe,Russia,365,0,0,0,0,0,1,116,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,Cossacks,2065,6,220,3,1,Europe,Russia,365,0,0,0,0,0,1,116,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,Cossacks,2065,6,220,3,1,Europe,Russia,365,0,0,0,0,0,1,116,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,Kyrgyz Republic,703,2,221,4,2,Asia,Uzbekistan,704,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,Kyrgyz Republic,703,2,221,4,2,Asia,Uzbekistan,704,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Kyrgyz Republic,703,2,221,4,2,Asia,Uzbekistan,704,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,Kyrgyz Republic,703,2,221,4,2,Asia,Uzbekistan,704,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,Kyrgyz Republic,703,2,221,4,2,Asia,Uzbekistan,704,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,Kyrgyz Republic,703,2,221,4,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,Kyrgyz Republic,703,2,221,4,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,Kyrgyz Republic,703,2,221,4,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2008,Kyrgyz Republic,703,2,221,4,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,Kyrgyz Republic,703,2,221,4,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,Uzbekistan,704,1,221,3,2,Asia,Uzbekistan,704,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,Uzbekistan,704,1,221,3,2,Asia,Uzbekistan,704,0,0,0,1,0,0,-99,1,0,3,1,-99,-99,-99,-99,-99,Hizb ut-Tahrir,1,0,1,1,During pre-trial detention; during police interrogation after having given interview about resettlement camp to BBC; after being arrested in August; after being arrested in January,"1, 8",0,0,0,0,in the SNB; Tashkent; room number 18 in Tashkent police headquarters; basement of the main Ministry of Internal Affairs building in Tashkent ,0,0,1,0,0,0,0,0,0,0,0,-99,1,0,"sexual torture, rape",
2001,Uzbekistan,704,1,221,3,2,Asia,Uzbekistan,704,0,0,0,0,1,0,-99,1,0,0,1,-99,-99,-99,-99,-99,Hizb ut-Tahrir,1,0,1,0,during interrogation in detention,-99,0,0,0,0,detention,0,0,1,0,0,0,0,0,0,0,0,-99,0,0,"rape, sexual torture",
2002,Uzbekistan,704,1,221,3,2,Asia,Uzbekistan,704,0,0,0,0,1,0,-99,0,0,1,1,-99,-99,Muslim,-99,-99,-99,1,0,1,0,-99,5,0,0,0,0,"detention, Kashkadaria prison",0,0,1,0,0,0,0,0,0,0,0,-99,0,0,rape,
2003,Uzbekistan,704,1,221,3,2,Asia,Uzbekistan,704,0,0,0,0,1,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,Uzbekistan,704,1,221,3,2,Asia,Uzbekistan,704,0,0,0,1,0,0,-99,1,0,0,1,-99,-99,Muslim,-99,-99,-99,0,0,1,0,-99,-99,0,0,0,0,64/29 penal colony in Navoi,0,0,1,0,0,0,0,0,0,0,0,-99,0,0,rape,
2005,Uzbekistan,704,1,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,1,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,Andijan police station,0,0,1,0,0,0,0,0,0,0,0,-99,0,0,rape,
2006,Uzbekistan,704,1,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,Uzbekistan,704,1,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2008,Uzbekistan,704,1,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,Uzbekistan,704,1,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
1999,IMU,1202,3,221,3,2,Asia,Uzbekistan,704,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2000,IMU,1202,3,221,3,2,Asia,Uzbekistan,704,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,IMU,1202,3,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,IMU,1202,3,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,IMU,1202,3,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,IMU,1202,3,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,IMU,1202,3,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,JIG,1203,3,221,3,2,Asia,Uzbekistan,704,0,0,0,1,0,0,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,JIG,1203,3,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,JIG,1203,3,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,JIG,1203,3,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2008,JIG,1203,3,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,JIG,1203,3,221,3,2,Asia,Uzbekistan,704,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,France,220,2,222,4,2,Africa,Central African Republic,482,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,France,220,2,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2008,France,220,2,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2009,France,220,2,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,Central African Republic,482,1,222,4,2,Africa,Central African Republic,482,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Central African Republic,482,1,222,4,2,Africa,Central African Republic,482,0,0,0,1,0,0,-99,1,1,0,0,-99,-99,-99,-99,-99,-99,1,1,0,0,following the Oct. coup attempt,-99,1,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2003,Central African Republic,482,1,222,4,2,Africa,Central African Republic,482,0,0,0,0,1,0,-99,3,1,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,"during and following the March 15 coup, October,",10;1;2;3,1,0,0,0,Bangui,0,0,0,0,0,0,0,0,0,0,0,-99,1,0,rape,
2004,Central African Republic,482,1,222,4,2,Africa,Central African Republic,482,0,0,0,0,1,0,-99,1,0,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,August,8,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2005,Central African Republic,482,1,222,4,2,Africa,Central African Republic,482,0,0,0,0,1,0,-99,1,0,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,April,4,0,0,0,0,-99,0,0,0,0,1,1,1,0,0,0,0,-99,1,0,rape,
2006,Central African Republic,482,1,222,4,2,Africa,Central African Republic,482,0,0,0,1,0,0,-99,1,1,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,"During fighting between security forces and APRD rebels, late September and early October, Collective rapes at night",9;10,1,0,0,0,"""In and around the Gribingui prefecture village of Wandago, near the city of Kaga-Bandoro, collective rape often in school buildings at night""",0,0,0,0,1,0,0,0,0,0,0,-99,0,0,rape,
2007,Central African Republic,482,1,222,4,2,Africa,Central African Republic,482,0,0,0,0,1,0,-99,1,1,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,during conflicts in the north of the country,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2008,Central African Republic,482,1,222,4,2,Africa,Central African Republic,482,0,0,0,0,1,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2009,Central African Republic,482,1,222,4,2,Africa,Central African Republic,482,0,0,0,1,0,0,-99,1,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2001,Libya,620,2,222,4,2,Africa,Central African Republic,482,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Libya,620,2,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,1,0,0,-99,-99,-99,-99,-99,-99,1,1,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2003,Libya,620,2,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,Libya,620,2,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,Libya,620,2,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,Libya,620,2,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2001,Military faction (forces of André Kolingba),1406,3,222,4,2,Africa,Central African Republic,482,0,0,0,1,0,0,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Military faction (forces of André Kolingba),1406,3,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2003,Military faction (forces of André Kolingba),1406,3,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2004,Military faction (forces of André Kolingba),1406,3,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,Military faction (forces of André Kolingba),1406,3,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,Military faction (forces of André Kolingba),1406,3,222,4,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2002,Forces of Francois Bozize,1407,3,222,3,2,Africa,Central African Republic,482,0,0,0,1,0,0,-99,2,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,"November, December",11;12,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2003,Forces of Francois Bozize,1407,3,222,3,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,3,1,-99,0,-99,-99,-99,-99,-99,-99,0,1,0,0,during and following the March 15 coup,1;2;3,1,0,0,0,Bangui,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,rape,
2004,Forces of Francois Bozize,1407,3,222,3,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2005,Forces of Francois Bozize,1407,3,222,3,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2006,Forces of Francois Bozize,1407,3,222,3,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,-99,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
2007,Forces of Francois Bozize,1407,3,222,3,2,Africa,Central African Republic,482,0,0,0,0,0,1,-99,0,0,0,0,-99,-99,-99,-99,-99,-99,0,0,0,0,-99,-99,0,0,0,0,-99,0,0,0,0,0,0,0,0,0,0,0,-99,0,0,-99,
